"is_test_data","Z1","Z2"
1,0.000639302696471163,5.47717943152669e-71
1,2.99398574502049e-47,7.92645552598147e-17
1,2.81009041295136e-46,4.52402834476681e-18
0,1,1
1,1.71000396028071e-36,1.87430494920525e-30
0,1,1
1,1.53377895516787e-40,2.94260543861701e-25
1,1.88195599011163e-21,4.67126390018004e-49
1,1.43168052952781e-39,1.92455821783799e-26
1,0.999998265529639,4.20224969061181e-15
0,1,1
0,8.37056170910515e-16,6.07819276790292e-58
1,1,1
0,9.21450628178381e-05,4.42034319267687e-72
1,2.80793361065162e-14,2.24615105531628e-58
0,1,5.79185772953781e-50
1,1.50703450431112e-39,9.06998431973942e-27
0,1,1
1,1.95814998870123e-22,4.76395556827029e-48
1,1,6.07975973538703e-66
1,1.13784255239091e-20,2.09784704403732e-50
1,1,1
1,4.67998879375479e-46,3.07343974028177e-18
1,7.37296501581136e-48,5.34531527398546e-16
1,0.999999999667312,1.22641932949908e-20
1,3.68418125361402e-48,1.02218156252466e-15
0,1,1
1,0.9624250125372,2.22990624789481e-13
0,1,1
0,1,1
1,1.80211424945888e-44,2.90779191227452e-20
1,3.34367045339001e-28,5.73218220293387e-41
0,1,1
1,3.16493451818457e-30,1.79737409798306e-38
1,1,4.7915752879257e-62
1,1.8595544002281e-42,6.66120315516686e-23
1,6.58167920056179e-39,1.327105780778e-27
0,1,1
1,1.02052156573883e-27,5.23974465413207e-41
1,3.96398219524711e-27,2.82592595491745e-42
1,1,1
1,1,1
1,7.64414408176256e-39,3.51258093302954e-27
0,1,1
1,1.1801919114833e-50,1.78902024833105e-12
1,1,6.62058800900632e-41
0,1,1
1,1,3.67046868400836e-90
0,1,1
1,5.26416157888868e-47,4.57807947220486e-17
1,2.3822546040256e-49,3.75540747409479e-14
1,3.27548153338075e-24,5.63571147658881e-46
0,0.998848014588933,7.75526134336449e-12
1,0.999999999997858,6.94992947314182e-23
0,4.4718641377432e-23,2.24796723705036e-48
0,0.999999999997989,6.48928368799855e-24
0,1,1
1,1,1
1,1,1
0,1,1
1,5.0706036896151e-50,2.67104833659636e-13
1,4.36742138729525e-44,7.74019943259784e-21
1,1.83055601449191e-48,2.87761824082914e-15
1,8.53085834541406e-25,1.34407972715121e-45
1,1.59964319276282e-34,5.55859341931449e-33
1,2.44200088734179e-43,1.22878978042441e-21
1,3.64822381521228e-37,1.8504429013003e-29
1,2.52137005418546e-32,1.39144462420245e-35
1,1.12802746735774e-13,3.09502210078537e-59
0,2.65774920207438e-26,2.75891010282015e-44
1,5.62437660117401e-44,7.86309739663254e-21
0,1,1
1,5.78102150996485e-41,8.27092971668883e-25
0,1,1
1,1.99576656405626e-19,8.75528024084165e-52
1,1.41901881169009e-27,5.89659979717819e-42
1,1.43874441828328e-37,5.76671255661664e-29
1,1,1.27317494827966e-115
0,1,1
1,1,5.45395964862951e-41
0,1,1
1,1,8.29503859356268e-97
1,0.999999999999999,8.34897912324995e-28
1,1,1
0,1,1
0,3.51377451979062e-26,2.97002546549072e-44
0,0.0456975800482423,2.16407039658408e-71
1,1,1
0,1,1
0,1,1
0,1,1.23964358544076e-177
1,2.24455517438425e-19,6.70940523759512e-52
1,7.87161372447615e-31,3.2695417778549e-37
1,4.29384595977969e-16,2.51705066717276e-56
1,7.34152518686483e-34,1.85310651511774e-33
0,2.33775354324813e-05,5.60333704733936e-70
1,2.61972232810094e-41,4.10490676002717e-24
1,1,1
1,1.83973831427597e-45,2.99178337998397e-19
0,1,1
0,1,1
1,1.49536844542605e-27,1.76240175168976e-41
0,6.06361552547023e-13,1.25231733955866e-61
0,5.53694127732201e-28,3.58024464549026e-42
1,4.61093937220583e-40,5.23541097670411e-26
0,1,1
1,4.73864866160725e-46,2.37961923375245e-18
1,3.73055550227308e-06,2.1628719783065e-68
1,3.1301462569502e-23,4.21659159280399e-47
1,4.44785720043165e-47,4.50760134947445e-17
0,1,1
0,3.51759405654456e-22,2.50109210798238e-49
0,1,1
1,1.50305864192698e-27,1.13705240164607e-41
1,0.999989420903419,5.91006273365457e-15
1,8.29299900976732e-42,2.01464046775121e-23
1,1.38102711024721e-48,3.83099479645048e-15
1,1,6.20518274186894e-57
0,1,1.82386058916419e-42
1,1,5.45810240725918e-72
1,1.14017955100969e-24,5.94872973491981e-45
1,0.999998010474739,2.74902346181532e-15
1,3.80175452851587e-44,6.66768991328021e-21
1,8.80008780538377e-10,1.58944610379223e-63
1,0.999999999795614,2.36454295021431e-21
1,0.999999999998397,2.93524003391381e-23
1,4.55820344737109e-30,1.67570657476341e-38
1,8.58575371979967e-33,1.080362635532e-34
0,1,1
1,8.97865989142263e-13,1.73775048523195e-60
1,1,3.44951531014211e-86
0,1,4.01985708817141e-42
1,2.57026890091421e-32,1.91893635915484e-35
0,8.52239569552292e-23,9.87250463110244e-49
1,3.5050746376996e-32,8.14415993150085e-36
1,1.17815875531639e-43,2.33099345687979e-21
0,9.36913841732458e-26,1.14387182493344e-44
0,1,1
0,1,1
0,1,1
1,4.03875036934906e-30,2.91259623278761e-38
0,1,1
0,1,1
0,1,1
1,3.34299681570679e-47,9.03647012042668e-17
0,0.000200328327917771,1.27794084751948e-71
1,3.63591121282202e-45,1.29264375164722e-19
0,1,1
0,7.99961535665071e-27,2.99229068633173e-43
1,1.93589244003427e-33,1.61769415085728e-34
1,1.06023961549498e-46,1.77478817381926e-17
1,0.979719731631265,9.66059683858173e-12
0,1,1
0,1,1
0,0.00110538827781406,3.5477299900298e-72
0,1,1
1,2.77099922569549e-23,3.41669349571014e-47
1,2.05189068550924e-30,4.46701054265622e-38
0,1,1
1,1,1
1,5.20217435344352e-14,7.19607525485551e-59
0,1,1
0,1,1
0,1,1.86361533155667e-68
1,1.76821195066978e-37,4.95587729929728e-29
1,8.41702724248808e-41,3.65470544847209e-25
1,1.25889127803616e-31,2.34511050470824e-36
1,7.19023665839373e-49,1.07619692303109e-14
1,1,1
1,5.23907540412163e-31,2.60156728769029e-37
0,1,5.56932824491513e-28
0,1,1
0,1,1
1,5.67478281416694e-50,2.5048560071862e-13
1,1,1.26895574074884e-32
1,1,1
1,1.01759399330379e-20,3.07358110829544e-50
0,1.13928587642678e-15,2.55834988327719e-57
1,8.30753542692989e-40,2.49823536601241e-26
0,7.77106682734795e-16,7.07727530304641e-57
1,1,6.76782082992707e-50
0,1,1
1,1,1
0,1,6.3508752904628e-67
1,3.92448414063337e-44,1.15285955550868e-20
1,1.58283906309603e-19,8.35524489262884e-52
0,1,1
1,1,1
0,9.00061252812211e-22,9.60926146855097e-50
0,2.29916860401474e-23,8.70948943331052e-48
0,1.61551056616024e-19,7.46480494257381e-53
1,1.75378268230735e-40,2.64985411597254e-25
1,1,1
1,9.25353119730065e-44,3.84178745604108e-21
1,3.22809855703508e-32,9.21863133879279e-36
1,7.6380077560007e-25,1.92570404182033e-45
1,1,1
1,1,1
0,1,1
0,1,1
1,1,0.718589325174152
1,1.56301274106058e-45,6.07864288263516e-19
1,1.64301234830538e-41,5.00239952224906e-24
1,1,1
1,1,1
1,4.90037146432335e-42,2.30780177269594e-23
1,1,1
0,1,1.23894751754973e-29
1,9.16585224987733e-10,5.36141693295156e-64
1,1,1.96597197882106e-105
1,1,8.60466603556496e-131
1,1,2.04380522165128e-58
1,1,1
1,5.98277472678346e-30,7.9606754532967e-39
1,0.999999999997276,4.89339454977592e-23
0,3.07160250869669e-23,1.38263848444672e-48
1,9.62986479436255e-39,1.56661285057934e-27
1,3.65433093204002e-32,4.03055386000426e-36
1,4.4644246606306e-47,3.51366490818688e-17
0,0.999999996608495,2.7458290692159e-19
0,1,1
1,1.27774080157184e-45,6.82019483234635e-19
1,1,0.999930048101919
1,4.50356742876464e-09,3.63666549980177e-65
1,6.16151660798489e-49,1.21362307815658e-14
0,1,8.03035517238179e-41
0,1,1
0,9.75872454198711e-24,7.73413222572732e-47
1,1.99971750014922e-45,4.22204110274085e-19
1,6.12476758011963e-43,4.51693862453109e-22
1,1,0.997020768910313
1,1.22914427406165e-30,1.25758760958756e-37
1,1.46005939737662e-48,3.33315545153291e-15
1,6.75265417620752e-41,7.21108392812439e-25
1,1,1
1,3.10256422755682e-33,1.72987878272593e-34
0,1,1
0,1,1
0,1,1
0,1,1
1,0.999990822713814,9.25757655142999e-15
1,7.60359524048207e-21,1.95127406328546e-50
0,2.59312987469128e-06,5.62466685554792e-69
1,2.22587442657911e-37,1.96396891001506e-29
0,1.16977047446778e-21,3.07019609742681e-50
1,1,1
1,1,1
1,1.10233306298321e-48,5.39933145538913e-15
1,1,1.71708520485995e-29
1,0.999999999998203,2.1080090105165e-23
1,0.999999999949988,1.72206366781703e-21
1,1,1
1,4.68004889368734e-34,1.02718165773658e-33
1,5.26286103380079e-06,1.58979740465773e-68
0,1,2.96782776012161e-111
1,3.84744715280596e-19,1.49498748442757e-52
1,3.72722100024324e-06,9.14259907865072e-69
1,9.84767891626974e-50,1.0820635591426e-13
1,0.0267790811295,1.52203400615142e-71
1,3.19189459169339e-30,1.76182181090076e-38
0,1.65244187506686e-20,1.46416921732027e-51
1,1,1
1,1,0.951283576002549
0,1,1
1,9.99820895752538e-33,3.80565313362672e-35
0,1.08770482465861e-25,1.4914978945678e-44
1,1,1
1,2.90802548728952e-39,5.48067724976328e-27
0,1,1
1,1,6.08392675525571e-57
1,0.0300104220746286,2.58832578266479e-71
1,4.90388251358694e-42,2.54249147440765e-23
1,4.53344163975659e-20,3.1249469978566e-51
1,2.9716405833783e-42,2.72167354866293e-23
1,3.07754595900428e-47,9.20191398924653e-17
1,1.65237709822539e-50,1.34802013052413e-12
1,8.01030644017645e-16,4.72285534964273e-56
1,1,1
1,5.76512939347076e-49,1.31688507854377e-14
0,1,1
0,1,1
0,1,1
1,1.0888199954627e-47,3.52283005746744e-16
1,8.0820681216037e-47,2.18958102579213e-17
1,1,1
1,1,0.999856951084288
1,1,1
1,1,1
1,0.999999999876719,8.2956991407576e-21
1,6.74182343432523e-39,2.50842612086635e-27
1,0.000446036602474258,9.57064449342977e-72
1,8.45110312721748e-48,4.3681255233151e-16
0,5.97191571535467e-20,2.64275656872268e-52
1,9.94197585415554e-14,4.01091541069332e-59
1,1.20212093226249e-34,1.38817475234842e-32
1,1.0655988265042e-41,9.70166048733401e-24
1,1,2.72898007080591e-60
1,1,0.999999999995116
0,1,1
0,1,1
1,7.38447844290898e-46,1.13285175101201e-18
1,1.16929789189291e-42,1.05632763375402e-22
1,5.52281811491198e-25,1.27894941707942e-44
1,1,1
1,4.26534699216454e-42,4.87799090246353e-23
0,1,1
1,1.18043655364247e-20,5.868329902526e-50
1,7.15335340284779e-41,6.40299903413456e-25
1,3.94233116685824e-15,2.25082439223693e-57
1,5.12974284627388e-44,6.3216269709875e-21
1,4.37555340612406e-50,2.84226684983716e-13
1,6.76560982030671e-15,1.37112268847013e-57
1,1.26509815709772e-16,1.07914679668617e-55
1,3.28004760740485e-45,3.56408505368782e-19
1,1,1
0,4.82953672387749e-14,1.98042316667676e-59
1,1.82063513180135e-48,4.1331671524175e-15
1,0.0653298440097373,1.18277490418721e-69
1,1.10282070713998e-19,2.22641659387309e-51
0,1,1
0,1,1
0,1.35274819927019e-23,2.36360996961199e-47
1,9.99808821801557e-46,8.64178695011072e-19
1,3.62504941141129e-50,4.5816739464812e-13
0,1,1
0,1.48444747038237e-21,3.07478608333628e-50
1,7.08356143751985e-31,2.39900944009628e-37
0,3.05564413809164e-09,3.74273081612188e-66
1,1.45946093781757e-43,1.77846291266765e-21
0,1,1
1,5.68853905595841e-26,6.07114819711984e-44
1,1.12771125136691e-43,2.49315810226299e-21
0,0.999999999999933,8.95343922468793e-25
1,0.999999994688595,7.9231462453783e-19
1,9.42313027698392e-45,8.3987719084723e-20
0,1,1
1,6.76548678614638e-22,1.23288233333324e-48
1,1.45912362603428e-36,1.55356196195977e-30
1,1.98549682318651e-48,3.10750811875161e-15
1,1,1
1,7.37787298057032e-37,7.85928868595235e-30
0,1,1
0,0.999931111657939,1.83282741227659e-14
0,1,1
1,1.03554623078916e-39,2.05439412627069e-26
1,1.65371487427429e-49,7.05706596935039e-14
1,0.999999999293452,6.90941290135345e-20
1,2.51656368497308e-25,1.72506457711057e-44
1,1.69969723878044e-16,1.95617425030934e-55
1,1.60207651839761e-30,4.87085230847934e-38
1,0.000169356323437183,2.24589742898179e-71
1,8.28858302606484e-49,7.09643973660464e-15
0,1,1
1,1.97204648134205e-37,3.98496526033765e-29
1,3.89612930898894e-10,7.2030610701885e-64
0,1,1
1,2.41836741142848e-34,4.13409306360182e-33
0,1,5.00100124507036e-38
0,1,1
1,3.5709047560975e-35,4.81307717312106e-32
1,7.22145258237718e-39,2.50427542960182e-27
1,4.68761885968546e-37,1.2766184787572e-29
1,0.00419374391818761,4.73662071631508e-72
1,1.62684449485254e-33,6.04717767295636e-34
1,2.07002673459594e-41,4.84533649500012e-24
1,7.0197708495435e-33,7.64346151608592e-35
1,0.796875236569862,1.3199793009857e-22
1,2.43284526664886e-39,5.18451252355797e-27
1,7.20206248716006e-41,9.42021154301023e-25
1,6.53777871919013e-38,7.38845008720639e-29
1,2.44696758883334e-45,5.13543964821103e-19
0,2.21445164885086e-22,5.8166597766727e-49
1,1,0.999999999999992
1,5.00995008280004e-37,8.39818221913138e-30
0,1,1
1,1,1
1,2.69971692746316e-46,6.7574124310286e-18
1,3.29849657283115e-42,4.17392291268216e-23
0,0.999999947341425,7.85197886888169e-18
1,2.49210907170553e-44,1.38679991265243e-20
0,1,1
1,1.08297281777253e-50,1.73596602008854e-12
1,2.76680802586975e-32,1.21032064873163e-35
1,0.00108118204848383,1.78030491480735e-71
1,1,1
0,1,1
1,1.92406062358558e-37,7.36373522396014e-29
0,1,1
0,1,1
1,1,1
1,7.76353359279513e-44,4.2942954578547e-21
1,2.68325358547507e-35,6.26720340750734e-32
0,1,1
1,9.42253694508093e-40,4.12894662484168e-26
1,1.60477280265265e-37,4.29261938229857e-29
1,3.71901620799088e-29,7.25972386445127e-40
1,2.59029675392996e-27,6.1202268365964e-42
1,1.47195471850331e-37,4.43467646660803e-29
0,1,1
0,1,1
0,1,1
1,5.1771945072464e-07,3.3228844374645e-67
0,1,1
0,1,1
1,3.35827489707406e-37,1.8293104220197e-29
1,1,1
1,3.60805030822019e-48,1.32256884835698e-15
0,1,1
1,1.99619972210932e-37,3.46060193145231e-29
1,1,0.998740768085672
0,1,1
0,1,1
0,1,1
1,1.29192080282557e-42,1.35526216859222e-22
1,1,1
1,1.79470646763146e-33,4.76519763572595e-34
0,1,1
0,1,1
1,7.82863104717282e-05,4.89940180236486e-70
0,1,1
1,3.03737748564825e-09,3.11808704825045e-65
1,1,1
1,1.17431215739121e-15,2.62513177093972e-56
0,1,1
0,1,1
1,4.46589438033632e-38,1.33306100183721e-28
0,0.000850130336748918,2.22998805641027e-72
0,1,1
1,1.47434262196501e-32,1.20241621134463e-35
1,2.87193525642718e-38,4.80945409127296e-28
1,1,1
1,7.46599939758221e-21,1.97599648549746e-50
1,2.04554196932573e-46,8.57252168553116e-18
1,1.28125591431256e-33,1.33591741386631e-33
1,2.83742329358951e-42,7.26083971303201e-23
1,7.28280235845355e-41,6.14289687301326e-25
1,1,1
1,3.32860845528908e-28,1.13573717238969e-40
1,1,0.999999999999825
0,1,1
1,2.04224800197129e-21,1.1830595033296e-48
1,1.15789037081548e-43,3.27408373270798e-21
1,1.41361139448105e-32,1.15791815499474e-35
1,8.79132052802953e-45,7.68039847629891e-20
1,8.82535704839464e-31,1.06169364486734e-37
1,5.18508382874725e-06,8.99894094938266e-70
1,2.35334498928566e-16,9.89760473381977e-56
1,7.30321699424742e-34,1.21121224827189e-33
1,3.18903023883523e-07,4.44005911505279e-67
0,1,1
1,5.77139022392362e-43,3.52921374557256e-22
1,8.63853657397147e-46,1.10043198317949e-18
1,6.56912442802392e-46,2.3898631490301e-18
1,2.95100895155522e-26,3.07096304762151e-43
1,1.96441970102856e-40,1.92189940202592e-25
0,1,1
1,9.59755412149654e-41,4.63653456682421e-25
1,1.77989947992371e-24,5.24089159608579e-46
1,1.63189469750053e-47,1.35230753654408e-16
1,1,1
1,1,1
1,1,0.990398744725956
1,1.17118350423284e-43,3.10697606572084e-21
1,4.27583119379739e-44,6.52732361299372e-21
1,1,3.76194584248797e-187
0,1,3.09817619286753e-30
1,1.20584655578478e-50,1.74970171420608e-12
1,6.3875514200601e-41,5.77458857222308e-25
0,0.999999936729913,1.05172155969746e-17
0,1,1
1,3.76760094616595e-32,4.87843366951145e-36
0,1.02640719450533e-18,1.36291545126827e-53
0,1,1
1,2.39285784783029e-50,7.49550607763108e-13
1,0.999999999999987,1.97745466367442e-26
1,3.89036703566134e-15,2.03864845460574e-57
1,0.997432734135975,4.98734243735787e-12
1,1,1
0,1,1
0,1,1
1,2.78041787070491e-35,5.99453873141039e-32
1,2.56811760287799e-38,3.05303080486595e-28
0,3.36277840027035e-08,6.7863277892344e-67
1,1.81445714576327e-42,7.90404514945679e-23
1,0.999999999999988,0.29780293484678
1,1,0.999999999989585
1,2.55369515869027e-32,9.80089621291369e-36
1,1,0.999999999999982
1,1,1
1,1.17346916330255e-19,8.43707295411621e-51
1,0.999999999999987,0.292240300223347
1,0.999999935163901,5.34709729552147e-18
1,9.36475727791763e-36,1.81702020137443e-31
1,1,1
1,5.68989505028327e-49,1.21225808327597e-14
1,2.73583735964061e-38,3.36768856485706e-28
1,4.2615794129858e-47,5.6124992512337e-17
1,1.25348923961036e-49,9.96148392079654e-14
1,3.97996954997556e-38,2.33424009092813e-28
0,1,1
1,1.82214853343985e-28,1.43429031466692e-40
1,0.999999999999989,1.80036173620485e-26
1,1.41258085180907e-36,2.67856868523122e-30
1,1,0.999999999999999
0,1,1
1,9.81008213815695e-49,6.14715785101216e-15
1,5.35635529462253e-28,4.22238696913174e-41
1,2.37492451801239e-24,1.119314171667e-45
0,1,1
0,0.999999995561685,8.77865165070992e-19
1,2.60742845652908e-07,3.31555031638501e-67
0,1,1
0,1,1
1,1.2477554908261e-45,9.59443534166956e-19
1,1.93793081781415e-42,6.8069923640828e-23
1,1,4.6731580991664e-111
1,6.68286679185816e-35,1.68700958370203e-32
1,2.46412358673166e-48,2.43720608148544e-15
1,2.48808531375611e-40,1.0132427849403e-25
1,3.00897568805646e-46,4.45808184752167e-18
1,1.78495799346115e-27,1.40058028350522e-41
1,1.41646603681973e-28,1.66950284625466e-40
1,5.08810327449295e-38,1.27900083869507e-28
1,8.41585137910317e-45,9.84383789194799e-20
1,9.46405143085494e-30,4.26405780443307e-39
1,1,5.55336143090223e-56
0,1,1
0,1,1
0,1,1
0,1,1
1,2.75445658636962e-42,8.19835732517192e-23
1,1,0.999997474663841
0,1,3.49482743048195e-65
1,1,1
0,1,1
1,2.84362501584688e-44,1.10266720675084e-20
1,2.19861203760192e-41,2.99041429438706e-24
1,1.36807569721272e-36,2.79936300719726e-30
1,1.20920656412085e-35,1.04771304215197e-31
1,1,1
0,1,1
0,1,1
1,1.73037129316812e-42,1.15537599436631e-22
1,8.96993651195012e-33,2.87239061482214e-35
1,7.19269738651085e-41,9.43714993392166e-25
1,4.19611139207238e-36,4.6082220419332e-31
0,1,2.50774155003983e-167
1,1,0.999999967312333
0,1,1
1,5.41400229648023e-43,3.6356574906853e-22
1,4.8617411920708e-43,2.36093474354213e-22
1,1,0.999999998467896
1,8.25375583181347e-43,1.20344902104818e-22
1,2.10158231181212e-10,8.81947883830507e-63
1,1,1
1,1,3.55430272860511e-32
1,8.24800391394989e-20,5.48899178738957e-51
0,1,1
1,2.94277278899997e-45,2.67417202659678e-19
1,1.37781037066313e-37,1.07273605935289e-28
1,5.67927216185166e-34,1.21859306968489e-33
1,7.30389479415890e-32,2.23240417988125e-36
1,1,6.37878248434313e-117
0,8.7783919726588e-19,3.07825242525904e-54
1,1,1
1,2.71023683711021e-19,5.59536896271748e-52
0,1,1
1,1,2.8064057525256e-59
1,1.10575693592832e-29,1.19807827356038e-38
1,1.14666057819846e-31,9.56964785664084e-37
1,1.7471150006577e-44,2.30276574092852e-20
1,7.58706156753172e-21,5.80131823049305e-50
1,1.51953836299258e-20,1.18888435897473e-50
1,2.76792023198909e-45,2.64733711956386e-19
0,1,1
1,2.37538516894003e-46,5.45887270906072e-18
1,6.12180762905061e-24,2.47486935861762e-46
1,1,1
1,9.33875492360899e-44,2.85543867128921e-21
1,1,0.999999999996391
1,4.35326538613291e-42,2.94648123932359e-23
1,1.10921703028053e-36,3.30817219482295e-30
1,4.01708994419253e-14,1.44447653937746e-58
0,1,1
1,5.67364120515934e-07,3.34126956875185e-67
0,1,1
1,0.00264303982880298,7.23185109084637e-72
0,5.58288316618526e-22,2.35848512517861e-49
0,7.85462578297941e-17,1.74124931645753e-56
0,5.83029271082331e-21,5.36381889999339e-51
1,1,0.999999778039538
1,4.26587356381272e-38,2.22642823658266e-28
1,1,1.783458324253e-34
0,1,1
0,2.68052843432897e-21,5.06629734738383e-50
0,1,1
1,3.48844513491087e-42,3.17035677166826e-23
1,1,1
1,1,1
0,1,1
1,0.978911996963126,1.15662564631023e-12
0,1,1
1,0.999996309126747,2.16138306367921e-15
1,3.79121554454531e-23,2.26158894778836e-47
1,1.52286427820001e-20,1.05476839492487e-50
1,8.18192932670987e-09,2.07304129193339e-65
1,2.52259818041468e-48,2.03183478077485e-15
1,1,1
1,1,1
0,1,1
1,6.15416398485047e-43,2.48561256690353e-22
1,2.48901069754065e-31,8.76788683821234e-37
0,1,1
1,1,1
1,3.1715193904288e-48,1.20291829307898e-15
0,1,1
1,1,0.999999972625958
1,4.10754264983238e-33,1.43480372122608e-34
1,1,1.31344437319757e-81
0,1,1
1,6.42539982525513e-32,4.23597180387752e-36
1,8.398524819368e-29,1.05754097773755e-40
0,1,1
0,1.17996957049408e-25,7.05833621946408e-45
1,9.47707312222961e-39,1.1966529956332e-27
1,5.46764224004673e-34,1.28099511394204e-33
0,3.16943284816065e-20,1.11221246389508e-51
1,1.68083161559891e-26,7.85866765611662e-43
0,8.31771373857498e-11,1.03014177480592e-63
0,1,1
1,2.81438650475626e-48,1.81228114715849e-15
0,2.74140654259915e-23,1.05340321125567e-47
0,1,1
0,1,1
1,2.80197523430412e-45,4.06586519296207e-19
1,0.99999999999999,4.04442369362821e-26
0,1,1
1,2.53641194082824e-21,1.2471695095897e-49
1,0.00521870402104086,7.00620534184374e-72
1,1,1
1,4.39640409577599e-10,2.57047649016466e-63
1,1.27483072719393e-27,1.13210255287187e-41
0,9.60475121631888e-14,4.7345664327747e-60
0,1,1
1,2.0757685941068e-26,6.1590401791748e-43
1,3.14829353348968e-39,4.53417840207388e-27
0,5.58369143293942e-19,3.55637401057513e-53
1,1.03492150955349e-30,6.87453180274548e-38
1,1.21620174962039e-05,1.2106020549447e-68
1,0.999999986719789,5.49952694852059e-18
1,1,1
1,1.80831031303744e-49,5.65095991409637e-14
0,1,1
1,2.50302558350903e-37,5.38878453054633e-29
0,1,1
1,4.46446870179087e-45,1.44834218009042e-19
1,1.69870675837275e-33,2.80203378921905e-34
1,3.23974074875547e-34,2.97765168294615e-33
1,2.67682737072958e-49,3.67197317271803e-14
1,2.78161163079724e-49,2.29619639739577e-14
1,1,1
1,2.41580859049614e-46,7.92461254336851e-18
1,0.968641309976967,2.0463181707608e-12
1,3.55759235846746e-44,9.55258295582734e-21
0,1,1
1,1,1.43092076533526e-54
1,4.26850935995148e-34,1.48481616905722e-33
0,1,1
1,2.11444057691993e-42,3.7793234417349e-23
1,3.6949499329139e-29,1.20135931317208e-39
1,1.5900938614168e-44,2.98040485197706e-20
